Source,Target,artistName,trackName,msPlayed,endTime
Indie Rock,6. Sábado,Usted Señalemelo,Salto al Espacio,181000,2026-06-13 12:41:00
Indie Rock,6. Sábado,Usted Señalemelo,TRAS,179872,2026-06-13 12:44:00
Indie Rock,6. Sábado,Usted Señalemelo,Melodía del Viento,253053,2026-06-13 12:48:00
Indie Rock,6. Sábado,Usted Señalemelo,Sol,182782,2026-06-13 12:51:00
Indie Rock,6. Sábado,Usted Señalemelo,"Nena, dime algo.",156738,2026-06-13 12:54:00
Indie Rock,6. Sábado,Usted Señalemelo,Cabo,189633,2026-06-13 12:57:00
Indie Rock,6. Sábado,Usted Señalemelo,Horizonte,170000,2026-06-13 13:00:00
Indie Rock,6. Sábado,Usted Señalemelo,La Verdad,83761,2026-06-13 13:18:00
Urbano Latino,6. Sábado,Trueno,PUMAS,461,2026-06-13 13:24:00
Indie Folk,6. Sábado,Esmeralda Escalante,Volcán,236536,2026-06-13 13:52:00
Urbano Latino,6. Sábado,Trueno,PUMAS,1450,2026-06-13 15:14:00
Urbano Latino,6. Sábado,Trueno,PUMAS,0,2026-06-13 15:14:00
Urbano Latino,6. Sábado,Trueno,PUMAS,22364,2026-06-13 15:15:00
Urbano Latino,6. Sábado,Trueno,PUMAS,0,2026-06-13 19:19:00
Rock Argentino,6. Sábado,Patricio Rey y sus Redonditos de Ricota,La Hija del Fletero,195173,2026-06-13 19:22:00
Rock Argentino,6. Sábado,La Renga,Blues De Bolivia - Live,179583,2026-06-13 19:25:00
Rock Argentino,6. Sábado,Indio Solari,Black Russian,259000,2026-06-13 20:36:00
Rock Argentino,6. Sábado,Patricio Rey y sus Redonditos de Ricota,Nadie Es Perfecto,142960,2026-06-13 20:42:00
Rock Argentino,6. Sábado,Patricio Rey y sus Redonditos de Ricota,Luzbelito y las Sirenas,246267,2026-06-13 20:46:00
Indie Rock,7. Domingo,Mac DeMarco,My Kind of Woman,190846,2026-06-14 13:24:00
Indie Rock,7. Domingo,Arctic Monkeys,I Wanna Be Yours,183956,2026-06-14 13:31:00
Indie Folk,7. Domingo,Juana Aguirre,VOLVIERON,168773,2026-06-14 13:47:00
Indie Rock,7. Domingo,El Mató a un Policía Motorizado,Escupíme,181920,2026-06-14 13:50:00
Indie Rock,7. Domingo,Wach,5 cosas (with La Llorona y su Jardín de Dragones),176393,2026-06-14 14:15:00
Rock Argentino,7. Domingo,Charly García,Reloj de Plastilina,281933,2026-06-14 14:34:00
Indie Rock,7. Domingo,Sticky Fingers,Feast Your Eyes,153637,2026-06-14 15:00:00
Urbano Latino,7. Domingo,Bad Bunny,VOY A LLeVARTE PA PR,156365,2026-06-14 15:02:00
Indie Folk,7. Domingo,Phoebe Bridgers,Motion Sickness,229760,2026-06-14 15:15:00
Indie Rock,7. Domingo,El Mató a un Policía Motorizado,Escupíme,181920,2026-06-14 16:23:00
Indie Rock,7. Domingo,Wach,5 cosas (with La Llorona y su Jardín de Dragones),1477,2026-06-14 16:32:00
Rock Argentino,7. Domingo,Charly García,Reloj de Plastilina,1378,2026-06-14 16:36:00
Urbano Latino,7. Domingo,Trueno,PUMAS,419,2026-06-14 16:39:00
Indie Rock,7. Domingo,Wach,5 cosas (with La Llorona y su Jardín de Dragones),1666,2026-06-14 19:55:00
Rock Argentino,7. Domingo,Patricio Rey y sus Redonditos de Ricota,Una Piba Con la Remera de Greenpeace,1634,2026-06-14 20:01:00
Rock Argentino,7. Domingo,Patricio Rey y sus Redonditos de Ricota,Blues de la Libertad,300960,2026-06-14 20:11:00
Indie Rock,7. Domingo,Perras on the beach,Puchos,88630,2026-06-14 20:39:00
Indie Rock,2. Martes,El Mató a un Policía Motorizado,Doctora Muerte,788,2026-06-16 12:07:00
Rock Argentino,3. Miércoles,Indio Solari,To Beef Or Not To Beef - En Vivo,96970,2026-06-17 15:43:00
Rock Argentino,3. Miércoles,Indio Solari,El Charro Chino,29503,2026-06-17 15:47:00
Rock Argentino,3. Miércoles,Indio Solari,La Pequeña Mamba,241383,2026-06-17 15:47:00
Rock Argentino,3. Miércoles,Indio Solari,La Oscuridad,151523,2026-06-17 15:50:00
Rock Argentino,3. Miércoles,Indio Solari,Había una Vez...,268213,2026-06-17 15:54:00
Rock Argentino,3. Miércoles,Indio Solari,El Tesoro de los Inocentes,99900,2026-06-17 17:13:00
Indie Pop,3. Miércoles,Cupido,Ouch :_(,4094,2026-06-17 22:41:00
Indie Rock,3. Miércoles,Nina Suárez,Quequén,120654,2026-06-17 22:43:00
Rock Argentino,3. Miércoles,Charly García,Superhéroes,267653,2026-06-17 23:06:00
Rock Argentino,3. Miércoles,Divididos,Agua En Buenos Aires,221513,2026-06-17 23:16:00
Rock Argentino,3. Miércoles,Indio Solari,To Beef Or Not To Beef - En Vivo,3972,2026-06-17 23:28:00
Indie Pop,3. Miércoles,Cupido,Ouch :_(,0,2026-06-17 23:28:00
Indie Pop,3. Miércoles,Cupido,Ouch :_(,2802,2026-06-17 23:28:00
Rock Argentino,3. Miércoles,Indio Solari,Bebamos de las Copas Lindas,246053,2026-06-17 23:36:00
Indie Rock,5. Viernes,Perras on the beach,Película,23895,2026-06-19 22:09:00
Rock Argentino,5. Viernes,Indio Solari,Bebamos de las Copas Lindas,246053,2026-06-19 22:26:00
Indie Rock,5. Viernes,Nina Suárez,Quequén,120654,2026-06-19 22:29:00
Rock Argentino,5. Viernes,Indio Solari,Había una Vez...,268213,2026-06-19 22:34:00
Rock Argentino,5. Viernes,Indio Solari,La Oscuridad,31620,2026-06-19 22:34:00
